Conclusions: The possible antiepileptic mechanism of statins may be related to the reduction in neuroinflammation mediated by a decrease in pro-inflammatory cytokines and action in the nitrergic system.,possible mechanism;may;may related to reduction in neuroinflammation mediated by decrease in pro-inflammatory cytokines in system|possible antiepileptic mechanism;may;may related to reduction in neuroinflammation mediated by decrease in cytokines|possible mechanism;may;may related to reduction in neuroinflammation mediated by decrease in pro-inflammatory cytokines in nitrergic system|possible mechanism;may;may related to reduction in neuroinflammation mediated by decrease in pro-inflammatory cytokines|possible antiepileptic mechanism;may;may related to reduction in neuroinflammation mediated by decrease in pro-inflammatory cytokines in system|decrease;is in;nitrergic system|possible antiepileptic mechanism;may;may related to reduction in neuroinflammation mediated by decrease in system|possible mechanism;may;may related to reduction in neuroinflammation mediated|decrease;is in;pro-inflammatory cytokines|possible mechanism;may;may related to reduction in neuroinflammation mediated by decrease in cytokines in nitrergic system|possible antiepileptic mechanism;may;may related to reduction in neuroinflammation mediated by decrease in nitrergic system|possible antiepileptic mechanism;may;may related to reduction|possible antiepileptic mechanism;may;may related to reduction in neuroinflammation mediated by decrease|possible mechanism;may;may related to reduction in neuroinflammation mediated by decrease in nitrergic system|reduction;is in;neuroinflammation mediated by decrease|possible mechanism;may;may related to reduction|possible mechanism;may;may related to reduction in neuroinflammation mediated by decrease in system|possible antiepileptic mechanism;may;may related to reduction in neuroinflammation mediated by decrease in pro-inflammatory cytokines|possible mechanism;may;may related|possible mechanism;may;may related to reduction in neuroinflammation mediated by decrease in cytokines in system|possible mechanism;may;may related to reduction in neuroinflammation|possible antiepileptic mechanism;may;may related|possible antiepileptic mechanism;may;may related to reduction in neuroinflammation mediated by decrease in pro-inflammatory cytokines in nitrergic system|possible mechanism;may;may related to reduction in neuroinflammation mediated by decrease|possible mechanism;may;may related to reduction in neuroinflammation mediated by decrease in cytokines|possible antiepileptic mechanism;may;may related to reduction in neuroinflammation mediated|possible antiepileptic mechanism;may;may related to reduction in neuroinflammation|possible antiepileptic mechanism;may;may related to reduction in neuroinflammation mediated by decrease in cytokines in system|possible antiepileptic mechanism;may;may related to reduction in neuroinflammation mediated by decrease in cytokines in nitrergic system|,29
Further studies evaluating the impact of statins on seizure control are necessary.,Further studies;evaluating;impact of statins on seizure control|Further studies;are;necessary|studies;evaluating;impact|Further studies;evaluating;impact|studies;evaluating;impact on seizure control|evaluating;impact of;statins|Further studies;evaluating;impact on seizure control|studies;evaluating;impact of statins on seizure control|Further studies;evaluating;impact of statins|evaluating;impact on;seizure control|studies;are;necessary|studies;evaluating;impact of statins|,12


PURPOSE: To evaluate long-term tolerability  safety and efficacy of adjunctive perampanel in a Phase II  multicentre  open-label  dose-ascending Study 231 (NCT00849212) and its extension (Study 233; NCT00903786) in Japanese patients with refractory partial-onset seizures (POS)  with/without secondarily generalised seizures.,with/without;secondarily generalised;seizures|Phase II multicentre open-label dose-ascending Study 231;is in;Japanese patients with refractory partial-onset seizures|Japanese patients;in Study is;NCT00849212|Japanese patients;is with;refractory partial-onset seizures|with/without;generalised;seizures|,5
METHODS: In Study 231  patients received adjunctive perampanel <= 12   mg/day during a 10-week treatment period.,231 patients;received In;Study|patients;received In;Study|adjunctive perampanel;=;12 mg/day|METHODS;received In;Study|perampanel;< =;12 mg/day|adjunctive perampanel;< =;12 mg/day|perampanel;=;12 mg/day|,7
Patients completing Study 231 could enter Study 233 (<= 316-week treatment period).,Patients;completing;Study 231|,1
Assessments included monitoring of treatment-related treatment-emergent adverse events (TEAEs)  median percent change in seizure frequency per 28 days  50% responder and seizure-freedom rates.,Assessments;included;monitoring of treatment-related treatment-emergent events|Assessments;included;monitoring of adverse events|Assessments;included;monitoring|Assessments;included;monitoring of treatment-related adverse events|Assessments;included;monitoring of treatment-related events|Assessments;included;monitoring of treatment-emergent adverse events|Assessments;included;monitoring of events|median percent change;is in;seizure frequency|Assessments;included;monitoring of treatment-related treatment-emergent adverse events|Assessments;included;monitoring of treatment-emergent events|,10
During Study 231  a pharmacokinetic analysis assessed the effects of enzyme-inducing antiepileptic drugs.,pharmacokinetic analysis;assessed;effects of drugs|analysis;assessed effects During;Study 231|pharmacokinetic analysis;assessed;effects of enzyme-inducing antiepileptic drugs|analysis;assessed;effects of enzyme-inducing antiepileptic drugs|analysis;assessed;effects of enzyme-inducing drugs|analysis;assessed;effects of antiepileptic drugs|pharmacokinetic analysis;assessed effects During;Study 231|pharmacokinetic analysis;assessed;effects of enzyme-inducing drugs|analysis;assessed;effects|analysis;assessed;effects of drugs|pharmacokinetic analysis;assessed;effects of antiepileptic drugs|pharmacokinetic analysis;assessed;effects|,12
RESULTS: Overall  23/30 (76.7%) patients completed Study 231; 21/30 (70.0%) received perampanel >= 8   mg/day and 10/30 (33.3%) achieved a maximum tolerated dose of 12   mg/day.,,0
Median percent change in seizure frequency per 28 days was -35.0%.,Median percent change;is in;seizure frequency|,1
50% responder rate was 37.0%; 4 (13.3%) patients achieved seizure freedom.,patients;achieved;seizure freedom|,1
Twenty-one patients entered Study 233.,patients;entered;Study 233|Twenty-one patients;entered;Study 233|,2
Mean duration of exposure was 195 weeks; 9 (42.9%) patients received perampanel for <= 208 weeks.,patients;received perampanel for;= 208 weeks|patients;received perampanel for;< = 208 weeks|patients;received perampanel for;208 weeks|patients;received;perampanel|,4
Seizure control was sustained for 316 weeks in 3/21 (14.3%) patients; 2 achieved seizure freedom.,Seizure control;was;sustained|Seizure control;was sustained for;316 weeks|Seizure control;was sustained in;14.3 %|,3
Treatment-related TEAEs were tolerable; the most common was dizziness (Study 231  53.3%; Study 233  14.3%).,common;was;dizziness|,1
Mean perampanel plasma concentrations were lower with concomitant carbamazepine vs non-inducers (152.7   ng/mL vs 389.4   ng/mL across perampanel groups); small patient numbers for non-inducers (n   =   2) should be considered when interpreting these data.,small patient numbers;should;should considered|small numbers;interpreting;data|patient numbers;should;should considered|numbers;interpreting;data|patient numbers;interpreting;data|numbers;should;should considered|small patient numbers;interpreting;data|small numbers;should;should considered|,8
CONCLUSION: Adjunctive perampanel demonstrated a favourable safety profile and long-term tolerability in Japanese patients with refractory POS for <= 316 weeks.,perampanel;demonstrated;safety profile in Japanese patients with POS|Adjunctive perampanel;demonstrated;favourable safety profile in patients with refractory POS for|Adjunctive perampanel;demonstrated;tolerability|Adjunctive perampanel;demonstrated;safety profile in patients|perampanel;demonstrated;safety profile for|perampanel;demonstrated;safety profile in patients with POS|perampanel;demonstrated;favourable safety profile in patients with refractory POS for|perampanel;demonstrated;long-term tolerability|Adjunctive perampanel;demonstrated;favourable safety profile|Adjunctive perampanel;demonstrated;favourable safety profile for|Adjunctive perampanel;demonstrated;favourable safety profile in patients with refractory POS|perampanel;demonstrated;favourable safety profile in Japanese patients|Adjunctive perampanel;demonstrated;favourable safety profile in patients with POS for|Adjunctive perampanel;demonstrated;safety profile in patients with POS|Adjunctive perampanel;demonstrated;safety profile in Japanese patients|perampanel;demonstrated;safety profile in Japanese patients for|Adjunctive perampanel;demonstrated;favourable safety profile in patients for|Adjunctive perampanel;demonstrated;safety profile in patients with refractory POS for|Adjunctive perampanel;demonstrated;favourable safety profile in Japanese patients with refractory POS for|perampanel;demonstrated;favourable safety profile for|perampanel;demonstrated;safety profile in patients with refractory POS|perampanel;demonstrated;safety profile in patients|perampanel;demonstrated;favourable safety profile in Japanese patients with refractory POS|perampanel;demonstrated;safety profile|perampanel;demonstrated;favourable safety profile in patients for|perampanel;demonstrated;safety profile in patients with POS for|perampanel;demonstrated;favourable safety profile in patients with POS for|Adjunctive perampanel;demonstrated;long-term tolerability|perampanel;demonstrated;safety profile in patients for|Adjunctive perampanel;demonstrated;safety profile|perampanel;demonstrated;favourable safety profile in patients with refractory POS|perampanel;demonstrated;safety profile in Japanese patients with POS for|perampanel;demonstrated;favourable safety profile|Adjunctive perampanel;demonstrated;favourable safety profile in patients|perampanel;demonstrated;favourable safety profile in Japanese patients for|Adjunctive perampanel;demonstrated;safety profile in Japanese patients with POS for|Adjunctive perampanel;demonstrated;safety profile for|Adjunctive perampanel;demonstrated;safety profile in patients for|Adjunctive perampanel;demonstrated;favourable safety profile in Japanese patients with POS for|perampanel;demonstrated;favourable safety profile in Japanese patients with refractory POS for|perampanel;demonstrated;favourable safety profile in Japanese patients with POS for|perampanel;demonstrated;safety profile in patients with refractory POS for|Adjunctive perampanel;demonstrated;favourable safety profile in Japanese patients with refractory POS|perampanel;demonstrated;favourable safety profile in patients with POS|perampanel;demonstrated;tolerability|perampanel;demonstrated;favourable safety profile in patients|Adjunctive perampanel;demonstrated;safety profile in Japanese patients for|Adjunctive perampanel;demonstrated;safety profile in patients with refractory POS|perampanel;demonstrated;safety profile in Japanese patients with refractory POS for|Adjunctive perampanel;demonstrated;favourable safety profile in Japanese patients for|perampanel;demonstrated;safety profile in Japanese patients with refractory POS|Adjunctive perampanel;demonstrated;safety profile in patients with POS for|profile;is in;Japanese patients with refractory POS|Adjunctive perampanel;demonstrated;safety profile in Japanese patients with refractory POS|Adjunctive perampanel;demonstrated;favourable safety profile in Japanese patients|perampanel;demonstrated;safety profile in Japanese patients|Adjunctive perampanel;demonstrated;favourable safety profile in patients with POS|Adjunctive perampanel;demonstrated;safety profile in Japanese patients with POS|perampanel;demonstrated;favourable safety profile in Japanese patients with POS|Japanese patients;is with;refractory POS|Adjunctive perampanel;demonstrated;favourable safety profile in Japanese patients with POS|Adjunctive perampanel;demonstrated;safety profile in Japanese patients with refractory POS for|,62
